OrderID,ItemID,ProductID,Quantity,ListPrice,Discount
609,1703,22,2,269.99,0.1
609,1704,5,1,1320.99,0.1
610,1705,26,1,599.99,0.1
610,1706,24,1,549.99,0.07
610,1707,18,2,449,0.07
610,1708,3,1,999.99,0.07
610,1709,8,1,1799.99,0.1
611,1710,16,2,599.99,0.07
612,1711,13,1,269.99,0.1
612,1712,14,1,269.99,0.1
612,1713,17,1,429,0.07
612,1714,20,1,599.99,0.2
613,1715,9,2,2999.99,0.1
613,1716,18,2,449,0.05
613,1717,12,1,549.99,0.07
614,1718,18,1,449,0.1
614,1719,21,1,269.99,0.05
615,1720,11,1,1680.99,0.07
615,1721,23,1,299.99,0.05
615,1722,6,2,469.99,0.1
615,1723,19,2,449,0.1
616,1724,24,1,549.99,0.2
616,1725,16,2,599.99,0.2
617,1726,15,2,529.99,0.2
617,1727,11,2,1680.99,0.07
618,1728,17,2,429,0.1
618,1729,11,1,1680.99,0.07
619,1730,25,1,499.99,0.07
620,1731,5,2,1320.99,0.2
621,1732,17,2,429,0.07
622,1733,9,2,2999.99,0.07
622,1734,18,1,449,0.1
622,1735,10,1,1549,0.2
622,1736,25,1,499.99,0.07
623,1737,8,1,1799.99,0.07
624,1738,21,2,269.99,0.05
624,1739,16,1,599.99,0.07
624,1740,22,1,269.99,0.07
624,1741,14,2,269.99,0.2
625,1742,17,1,429,0.07
625,1743,11,2,1680.99,0.2
625,1744,26,1,599.99,0.07
625,1745,23,2,299.99,0.1
626,1746,15,1,529.99,0.2
627,1747,19,1,449,0.07
627,1748,9,2,2999.99,0.2
627,1749,26,1,599.99,0.07
628,1750,15,2,529.99,0.1
629,1751,19,1,449,0.05
629,1752,5,2,1320.99,0.05
629,1753,23,2,299.99,0.1
629,1754,14,2,269.99,0.05
629,1755,6,2,469.99,0.1
630,1756,5,1,1320.99,0.05
630,1757,25,1,499.99,0.1
630,1758,18,2,449,0.1
630,1759,21,2,269.99,0.07
631,1760,24,2,549.99,0.07
631,1761,15,2,529.99,0.07
632,1762,25,1,499.99,0.2
632,1763,11,2,1680.99,0.1
632,1764,15,1,529.99,0.07
632,1765,6,1,469.99,0.05
632,1766,22,2,269.99,0.1
633,1767,12,2,549.99,0.05
633,1768,13,2,269.99,0.2
633,1769,5,2,1320.99,0.2
633,1770,10,2,1549,0.2
634,1771,4,2,2899.99,0.05
634,1772,12,1,549.99,0.1
635,1773,4,1,2899.99,0.05
636,1774,85,2,329.99,0.2
637,1775,9,1,2999.99,0.1
637,1776,106,2,449.99,0.1
638,1777,103,1,551.99,0.05
638,1778,56,1,5499.99,0.2
638,1779,53,2,749.99,0.05
639,1780,15,1,529.99,0.07
639,1781,73,1,749.99,0.05
639,1782,72,1,619.99,0.05
639,1783,61,2,4999.99,0.1
640,1784,106,2,449.99,0.05
640,1785,32,1,469.99,0.07
640,1786,30,1,999.99,0.07
640,1787,76,2,299.99,0.07
640,1788,109,2,416.99,0.2
641,1789,15,1,529.99,0.05
641,1790,62,1,3499.99,0.2
641,1791,64,1,489.99,0.2
642,1792,68,2,449.99,0.07
643,1793,53,1,749.99,0.05
644,1794,9,1,2999.99,0.07
645,1795,99,1,299.99,0.07
645,1796,42,2,2299.99,0.05
645,1797,6,1,469.99,0.05
645,1798,47,2,5299.99,0.07
645,1799,21,2,269.99,0.07
646,1800,15,2,529.99,0.2
646,1801,4,1,2899.99,0.07
646,1802,95,1,299.99,0.05
646,1803,12,1,549.99,0.2
647,1804,25,2,499.99,0.07
647,1805,13,1,269.99,0.1
648,1806,24,1,549.99,0.07
649,1807,97,2,349.99,0.1
649,1808,90,1,209.99,0.07
649,1809,11,2,1680.99,0.1
649,1810,78,1,647.99,0.05
650,1811,3,1,999.99,0.2
651,1812,79,1,402.99,0.1
651,1813,85,1,329.99,0.05
651,1814,102,2,489.99,0.05
651,1815,94,2,249.99,0.05
652,1816,102,1,489.99,0.1
652,1817,62,2,3499.99,0.2
652,1818,67,2,250.99,0.2
652,1819,23,1,299.99,0.1
652,1820,74,1,439.99,0.05
653,1821,6,1,469.99,0.07
653,1822,43,1,5299.99,0.1
653,1823,2,2,749.99,0.1
653,1824,80,1,761.99,0.2
653,1825,88,2,189.99,0.07
654,1826,9,1,2999.99,0.1
654,1827,95,1,299.99,0.1
654,1828,110,2,470.99,0.07
654,1829,97,2,349.99,0.07
655,1830,67,1,250.99,0.1
656,1831,83,1,149.99,0.1
656,1832,22,1,269.99,0.07
656,1833,33,2,469.99,0.05
657,1834,52,1,875.99,0.05
657,1835,54,2,3199.99,0.05
658,1836,49,2,3499.99,0.2
658,1837,29,1,999.99,0.05
658,1838,9,1,2999.99,0.05
659,1839,42,2,2299.99,0.05
659,1840,39,2,1499.99,0.07
659,1841,70,1,659.99,0.05
659,1842,61,2,4999.99,0.07
660,1843,30,1,999.99,0.2
660,1844,59,2,2599.99,0.07
660,1845,47,2,5299.99,0.05
660,1846,29,2,999.99,0.2
661,1847,63,2,3499.99,0.07
661,1848,22,2,269.99,0.05
662,1849,55,2,2699.99,0.1
662,1850,95,2,299.99,0.2
662,1851,102,2,489.99,0.07
662,1852,22,1,269.99,0.07
662,1853,106,2,449.99,0.07
663,1854,41,2,1469.99,0.05
663,1855,17,2,429,0.2
663,1856,94,1,249.99,0.05
663,1857,71,1,416.99,0.07
663,1858,106,1,449.99,0.2
664,1859,52,2,875.99,0.07
664,1860,5,1,1320.99,0.07
664,1861,50,1,5999.99,0.2
664,1862,101,2,339.99,0.2
664,1863,47,1,5299.99,0.07
665,1864,58,1,4999.99,0.07
665,1865,42,2,2299.99,0.2
665,1866,25,2,499.99,0.05
666,1867,98,2,489.99,0.2
666,1868,39,1,1499.99,0.05
667,1869,79,1,402.99,0.2
667,1870,84,1,109.99,0.1
667,1871,3,1,999.99,0.2
667,1872,99,1,299.99,0.1
667,1873,85,1,329.99,0.05
668,1874,48,2,1499.99,0.05
668,1875,19,2,449,0.1
669,1876,16,2,599.99,0.07
669,1877,72,1,619.99,0.07
670,1878,108,1,449.99,0.1
670,1879,28,1,2499.99,0.07
670,1880,104,2,481.99,0.2
670,1881,45,2,869.99,0.05
671,1882,30,1,999.99,0.05
671,1883,69,1,416.99,0.05
671,1884,55,1,2699.99,0.2
671,1885,4,1,2899.99,0.07
671,1886,109,2,416.99,0.07
672,1887,51,2,6499.99,0.07
672,1888,96,2,349.99,0.2
672,1889,48,2,1499.99,0.07
673,1890,66,1,250.99,0.2
673,1891,38,1,549.99,0.2
673,1892,5,1,1320.99,0.07
673,1893,13,1,269.99,0.1
674,1894,26,2,599.99,0.2
675,1895,17,1,429,0.05
675,1896,89,2,209.99,0.05
675,1897,19,1,449,0.07
675,1898,32,1,469.99,0.2
676,1899,70,1,659.99,0.2
676,1900,104,2,481.99,0.07
676,1901,24,1,549.99,0.1
676,1902,29,1,999.99,0.2
677,1903,75,1,599.99,0.07
677,1904,7,2,3999.99,0.07
677,1905,105,2,533.99,0.07
677,1906,91,2,349.99,0.05
677,1907,54,2,3199.99,0.1
678,1908,52,2,875.99,0.05
678,1909,37,2,379.99,0.07
679,1910,15,2,529.99,0.2
679,1911,83,2,149.99,0.05
680,1912,81,2,1099.99,0.05
680,1913,7,1,3999.99,0.2
680,1914,50,1,5999.99,0.07
681,1915,82,1,659.99,0.05
681,1916,63,1,3499.99,0.07
681,1917,61,1,4999.99,0.2
681,1918,6,2,469.99,0.05
681,1919,30,1,999.99,0.07
682,1920,39,1,1499.99,0.2
682,1921,60,2,1559.99,0.2
682,1922,99,1,299.99,0.2
683,1923,2,2,749.99,0.1
684,1924,56,1,5499.99,0.07
684,1925,33,1,469.99,0.1
685,1926,59,1,2599.99,0.05
685,1927,48,2,1499.99,0.05
685,1928,107,1,416.99,0.05
685,1929,98,2,489.99,0.2
685,1930,56,2,5499.99,0.05
686,1931,16,1,599.99,0.2
686,1932,30,1,999.99,0.1
686,1933,88,2,189.99,0.2
686,1934,19,2,449,0.2
686,1935,104,1,481.99,0.2
687,1936,48,2,1499.99,0.05
687,1937,95,1,299.99,0.07
687,1938,5,2,1320.99,0.2
687,1939,83,1,149.99,0.07
688,1940,8,1,1799.99,0.1
688,1941,88,1,189.99,0.05
689,1942,33,2,469.99,0.1
690,1943,84,1,109.99,0.2
690,1944,11,2,1680.99,0.07
690,1945,85,1,329.99,0.05
690,1946,109,2,416.99,0.2
691,1947,23,2,299.99,0.05
691,1948,5,2,1320.99,0.1
691,1949,55,2,2699.99,0.2
691,1950,20,1,599.99,0.2
692,1951,59,1,2599.99,0.2
692,1952,75,1,599.99,0.07
692,1953,15,2,529.99,0.07
692,1954,56,2,5499.99,0.1
693,1955,104,2,481.99,0.2
693,1956,13,1,269.99,0.2
693,1957,5,2,1320.99,0.05
693,1958,31,1,1632.99,0.07
694,1959,48,1,1499.99,0.2
694,1960,39,1,1499.99,0.05
694,1961,55,2,2699.99,0.1
694,1962,103,2,551.99,0.2
694,1963,45,2,869.99,0.1
695,1964,82,2,659.99,0.1
695,1965,57,2,1999.99,0.2
696,1966,88,2,189.99,0.07
696,1967,7,1,3999.99,0.1
696,1968,45,1,869.99,0.07
697,1969,5,2,1320.99,0.05
698,1970,96,1,349.99,0.07
698,1971,12,1,549.99,0.07
698,1972,40,2,4999.99,0.05
699,1973,106,2,449.99,0.1
699,1974,48,1,1499.99,0.07
699,1975,31,1,1632.99,0.2
699,1976,24,2,549.99,0.1
699,1977,82,2,659.99,0.2
700,1978,7,2,3999.99,0.05
700,1979,63,1,3499.99,0.2
701,1980,84,1,109.99,0.05
702,1981,25,2,499.99,0.05
702,1982,104,1,481.99,0.1
702,1983,3,2,999.99,0.07
703,1984,45,2,869.99,0.2
703,1985,66,2,250.99,0.05
703,1986,72,1,619.99,0.2
703,1987,4,2,2899.99,0.2
704,1988,10,2,1549,0.05
704,1989,62,1,3499.99,0.2
704,1990,100,2,489.99,0.07
705,1991,61,1,4999.99,0.1
706,1992,27,1,999.99,0.1
706,1993,23,2,299.99,0.05
706,1994,60,1,1559.99,0.2
707,1995,106,2,449.99,0.05
707,1996,100,1,489.99,0.07
707,1997,11,2,1680.99,0.1
707,1998,26,2,599.99,0.1
708,1999,6,1,469.99,0.07
708,2000,47,1,5299.99,0.1
708,2001,34,2,469.99,0.2
709,2002,55,2,2699.99,0.05
709,2003,101,2,339.99,0.07
709,2004,48,1,1499.99,0.07
710,2005,42,1,2299.99,0.05
710,2006,60,2,1559.99,0.2
710,2007,39,2,1499.99,0.2
710,2008,57,1,1999.99,0.2
710,2009,28,1,2499.99,0.05
711,2010,5,2,1320.99,0.05
711,2011,95,2,299.99,0.2
711,2012,72,2,619.99,0.05
712,2013,44,2,539.99,0.2
712,2014,74,2,439.99,0.1
712,2015,35,1,832.99,0.2
712,2016,76,1,299.99,0.2
712,2017,4,2,2899.99,0.05
713,2018,93,2,209.99,0.2
713,2019,97,2,349.99,0.1
713,2020,53,1,749.99,0.07
713,2021,108,2,449.99,0.07
714,2022,92,2,209.99,0.2
715,2023,61,2,4999.99,0.1
715,2024,50,1,5999.99,0.2
716,2025,111,2,470.99,0.1
716,2026,93,2,209.99,0.07
716,2027,79,1,402.99,0.1
716,2028,4,2,2899.99,0.05
717,2029,56,2,5499.99,0.05
717,2030,93,1,209.99,0.2
718,2031,92,2,209.99,0.07
718,2032,40,2,4999.99,0.07
718,2033,64,2,489.99,0.1
719,2034,100,1,489.99,0.2
720,2035,111,1,470.99,0.07
720,2036,6,1,469.99,0.1
721,2037,45,2,869.99,0.07
721,2038,102,1,489.99,0.1
721,2039,73,2,749.99,0.05
721,2040,33,1,469.99,0.2
722,2041,22,2,269.99,0.07
722,2042,3,1,999.99,0.05
722,2043,104,2,481.99,0.1
723,2044,24,2,549.99,0.07
723,2045,16,1,599.99,0.05
723,2046,108,1,449.99,0.07
724,2047,23,1,299.99,0.05
724,2048,75,1,599.99,0.2
724,2049,102,1,489.99,0.05
724,2050,55,1,2699.99,0.2
725,2051,90,1,209.99,0.1
725,2052,91,1,349.99,0.05
725,2053,77,2,799.99,0.07
725,2054,62,2,3499.99,0.1
726,2055,64,1,489.99,0.2
727,2056,78,1,647.99,0.07
727,2057,82,2,659.99,0.05
728,2058,70,1,659.99,0.05
728,2059,56,1,5499.99,0.1
728,2060,91,1,349.99,0.1
728,2061,58,1,4999.99,0.07
729,2062,101,2,339.99,0.1
730,2063,59,2,2599.99,0.05
730,2064,79,1,402.99,0.1
730,2065,96,2,349.99,0.07
730,2066,13,1,269.99,0.1
731,2067,91,1,349.99,0.05
731,2068,49,1,3499.99,0.2
731,2069,67,2,250.99,0.2
731,2070,29,1,999.99,0.2
732,2071,47,1,5299.99,0.07
732,2072,4,2,2899.99,0.07
733,2073,84,1,109.99,0.05
733,2074,55,1,2699.99,0.2
733,2075,102,2,489.99,0.1
734,2076,26,1,599.99,0.2
734,2077,3,1,999.99,0.05
734,2078,84,2,109.99,0.2
734,2079,65,2,346.99,0.1
735,2080,71,2,416.99,0.1
735,2081,10,2,1549,0.07
736,2082,56,2,5499.99,0.05
736,2083,17,1,429,0.1
736,2084,62,2,3499.99,0.2
737,2085,52,1,875.99,0.05
737,2086,19,2,449,0.07
737,2087,77,2,799.99,0.07
737,2088,34,1,469.99,0.2
738,2089,82,2,659.99,0.07
738,2090,38,2,549.99,0.2
738,2091,25,1,499.99,0.1
738,2092,63,1,3499.99,0.07
739,2093,3,1,999.99,0.2
740,2094,81,1,1099.99,0.05
740,2095,94,2,249.99,0.2
740,2096,11,1,1680.99,0.2
740,2097,19,1,449,0.2
740,2098,12,2,549.99,0.07
741,2099,58,1,4999.99,0.05
741,2100,76,1,299.99,0.07
741,2101,21,2,269.99,0.07
741,2102,56,2,5499.99,0.05
742,2103,107,2,416.99,0.05
742,2104,45,1,869.99,0.07
743,2105,80,1,761.99,0.05
744,2106,33,2,469.99,0.2
745,2107,95,2,299.99,0.05
745,2108,22,2,269.99,0.2
745,2109,78,1,647.99,0.1
746,2110,99,1,299.99,0.1
747,2111,110,1,470.99,0.07
747,2112,86,1,149.99,0.2
747,2113,33,2,469.99,0.1
747,2114,81,1,1099.99,0.07
748,2115,16,2,599.99,0.1
748,2116,83,2,149.99,0.05
748,2117,41,1,1469.99,0.07
748,2118,35,2,832.99,0.2
749,2119,9,1,2999.99,0.2
749,2120,28,1,2499.99,0.05
749,2121,79,1,402.99,0.2
749,2122,24,1,549.99,0.05
749,2123,40,1,4999.99,0.07
750,2124,72,1,619.99,0.05
750,2125,78,2,647.99,0.1
751,2126,45,2,869.99,0.05
752,2127,12,2,549.99,0.05
752,2128,31,2,1632.99,0.05
753,2129,105,2,533.99,0.07
753,2130,7,2,3999.99,0.2
753,2131,36,2,832.99,0.1
753,2132,95,1,299.99,0.07
753,2133,66,1,250.99,0.2
754,2134,74,2,439.99,0.07
754,2135,12,2,549.99,0.07
754,2136,3,1,999.99,0.05
754,2137,67,2,250.99,0.05
754,2138,7,1,3999.99,0.2
755,2139,80,2,761.99,0.07
755,2140,43,2,5299.99,0.05
755,2141,57,2,1999.99,0.1
756,2142,64,1,489.99,0.1
756,2143,17,2,429,0.05
757,2144,95,1,299.99,0.1
758,2145,22,2,269.99,0.07
758,2146,99,1,299.99,0.1
758,2147,27,1,999.99,0.07
758,2148,65,2,346.99,0.07
758,2149,109,1,416.99,0.2
759,2150,93,2,209.99,0.05
759,2151,78,1,647.99,0.07
760,2152,21,2,269.99,0.07
760,2153,29,2,999.99,0.07
761,2154,43,1,5299.99,0.07
761,2155,52,2,875.99,0.2
762,2156,102,2,489.99,0.05
763,2157,90,1,209.99,0.07
763,2158,103,1,551.99,0.1
764,2159,55,1,2699.99,0.07
764,2160,95,2,299.99,0.05
764,2161,81,2,1099.99,0.07
765,2162,28,2,2499.99,0.2
765,2163,12,1,549.99,0.07
765,2164,25,1,499.99,0.2
765,2165,53,1,749.99,0.2
765,2166,65,1,346.99,0.05
766,2167,111,1,470.99,0.2
767,2168,63,1,3499.99,0.1
767,2169,29,1,999.99,0.07
767,2170,41,2,1469.99,0.05
767,2171,77,2,799.99,0.05
768,2172,31,1,1632.99,0.2
768,2173,76,1,299.99,0.2
769,2174,8,1,1799.99,0.1
769,2175,6,2,469.99,0.05
769,2176,36,2,832.99,0.07
770,2177,110,1,470.99,0.05
770,2178,42,1,2299.99,0.2
770,2179,103,1,551.99,0.2
770,2180,11,2,1680.99,0.05
771,2181,13,2,269.99,0.2
771,2182,88,1,189.99,0.2
772,2183,103,1,551.99,0.07
773,2184,92,1,209.99,0.1
773,2185,14,1,269.99,0.05
773,2186,17,2,429,0.2
773,2187,33,2,469.99,0.07
774,2188,65,1,346.99,0.05
774,2189,36,2,832.99,0.05
774,2190,20,1,599.99,0.2
774,2191,73,1,749.99,0.05
774,2192,58,2,4999.99,0.1
775,2193,39,1,1499.99,0.07
776,2194,28,1,2499.99,0.2
776,2195,42,2,2299.99,0.2
776,2196,71,1,416.99,0.1
776,2197,35,1,832.99,0.1
777,2198,5,1,1320.99,0.2
777,2199,7,2,3999.99,0.2
777,2200,2,1,749.99,0.2
778,2201,64,1,489.99,0.1
778,2202,85,1,329.99,0.05
779,2203,101,1,339.99,0.05
779,2204,90,2,209.99,0.2
779,2205,47,1,5299.99,0.2
779,2206,8,1,1799.99,0.2
779,2207,85,1,329.99,0.2
780,2208,32,1,469.99,0.1
781,2209,109,2,416.99,0.05
781,2210,7,2,3999.99,0.2
781,2211,57,2,1999.99,0.1
782,2212,20,2,599.99,0.07
782,2213,57,1,1999.99,0.07
782,2214,99,1,299.99,0.07
782,2215,16,2,599.99,0.2
783,2216,92,1,209.99,0.2
783,2217,22,2,269.99,0.05
783,2218,94,1,249.99,0.05
783,2219,29,1,999.99,0.1
784,2220,22,1,269.99,0.07
784,2221,72,2,619.99,0.1
784,2222,16,1,599.99,0.2
785,2223,59,2,2599.99,0.2
785,2224,40,1,4999.99,0.07
785,2225,25,1,499.99,0.07
786,2226,80,1,761.99,0.05
787,2227,51,2,6499.99,0.07
787,2228,66,2,250.99,0.1
788,2229,48,1,1499.99,0.2
788,2230,19,1,449,0.1
788,2231,13,1,269.99,0.05
789,2232,100,2,489.99,0.2
789,2233,93,2,209.99,0.07
790,2234,62,2,3499.99,0.07
790,2235,91,1,349.99,0.1
791,2236,54,1,3199.99,0.2
791,2237,25,2,499.99,0.07
792,2238,16,2,599.99,0.2
792,2239,39,1,1499.99,0.2
792,2240,56,1,5499.99,0.2
792,2241,30,1,999.99,0.05
792,2242,2,1,749.99,0.2
793,2243,60,1,1559.99,0.05
793,2244,95,2,299.99,0.05
793,2245,75,2,599.99,0.05
794,2246,41,2,1469.99,0.05
794,2247,68,1,449.99,0.2
794,2248,17,1,429,0.07
794,2249,28,1,2499.99,0.1
795,2250,95,2,299.99,0.05
795,2251,99,2,299.99,0.05
796,2252,6,2,469.99,0.2
797,2253,11,1,1680.99,0.07
797,2254,69,1,416.99,0.05
797,2255,74,1,439.99,0.1
797,2256,54,2,3199.99,0.05
797,2257,62,2,3499.99,0.1
798,2258,23,1,299.99,0.1
798,2259,90,1,209.99,0.05
798,2260,91,2,349.99,0.07
798,2261,42,1,2299.99,0.2
798,2262,26,2,599.99,0.05
799,2263,5,2,1320.99,0.1
799,2264,34,2,469.99,0.05
799,2265,29,2,999.99,0.07
799,2266,63,1,3499.99,0.1
799,2267,58,2,4999.99,0.07
800,2268,65,2,346.99,0.1
800,2269,54,1,3199.99,0.07
800,2270,6,2,469.99,0.05
800,2271,52,1,875.99,0.1
800,2272,95,2,299.99,0.05
801,2273,101,1,339.99,0.07
802,2274,30,1,999.99,0.05
802,2275,36,2,832.99,0.2
802,2276,40,1,4999.99,0.1
802,2277,28,1,2499.99,0.05
803,2278,111,1,470.99,0.07
803,2279,52,2,875.99,0.05
803,2280,102,1,489.99,0.07
803,2281,83,2,149.99,0.05
804,2282,89,2,209.99,0.2
804,2283,53,1,749.99,0.07
804,2284,50,2,5999.99,0.05
805,2285,24,1,549.99,0.05
805,2286,33,2,469.99,0.2
805,2287,62,2,3499.99,0.2
805,2288,32,1,469.99,0.07
805,2289,6,2,469.99,0.05
806,2290,93,2,209.99,0.1
806,2291,97,1,349.99,0.2
806,2292,77,2,799.99,0.1
806,2293,82,2,659.99,0.2
806,2294,91,2,349.99,0.07
807,2295,21,2,269.99,0.2
807,2296,6,1,469.99,0.07
807,2297,3,2,999.99,0.07
807,2298,9,2,2999.99,0.2
807,2299,16,1,599.99,0.2
808,2300,96,2,349.99,0.05
808,2301,18,1,449,0.05
808,2302,85,1,329.99,0.05
808,2303,19,2,449,0.05
809,2304,78,1,647.99,0.1
809,2305,26,1,599.99,0.2
809,2306,92,2,209.99,0.1
810,2307,103,2,551.99,0.05
810,2308,100,1,489.99,0.2
810,2309,56,1,5499.99,0.05
810,2310,22,1,269.99,0.2
811,2311,45,2,869.99,0.07
811,2312,54,1,3199.99,0.2
811,2313,70,1,659.99,0.07
811,2314,66,1,250.99,0.1
812,2315,76,2,299.99,0.1
812,2316,40,1,4999.99,0.2
813,2317,96,2,349.99,0.1
813,2318,85,2,329.99,0.2
813,2319,33,2,469.99,0.2
813,2320,26,2,599.99,0.07
813,2321,71,2,416.99,0.05
814,2322,69,2,416.99,0.1
814,2323,100,1,489.99,0.1
814,2324,65,1,346.99,0.2
814,2325,83,2,149.99,0.05
815,2326,105,2,533.99,0.2
815,2327,102,2,489.99,0.2
815,2328,87,2,189.99,0.1
815,2329,23,1,299.99,0.07
816,2330,75,2,599.99,0.1
816,2331,64,2,489.99,0.2
817,2332,85,1,329.99,0.05
817,2333,105,2,533.99,0.07
817,2334,48,2,1499.99,0.05
818,2335,103,1,551.99,0.05
818,2336,44,2,539.99,0.07
818,2337,19,2,449,0.05
818,2338,48,2,1499.99,0.05
819,2339,94,1,249.99,0.2
820,2340,107,1,416.99,0.05
821,2341,102,1,489.99,0.07
821,2342,70,2,659.99,0.2
821,2343,6,1,469.99,0.2
821,2344,107,1,416.99,0.05
822,2345,53,1,749.99,0.05
822,2346,72,1,619.99,0.2
823,2347,56,2,5499.99,0.07
823,2348,86,2,149.99,0.2
823,2349,81,1,1099.99,0.2
824,2350,92,2,209.99,0.1
825,2351,19,1,449,0.1
825,2352,30,2,999.99,0.2
826,2353,45,2,869.99,0.2
826,2354,36,1,832.99,0.1
827,2355,43,1,5299.99,0.05
827,2356,41,1,1469.99,0.2
827,2357,28,1,2499.99,0.2
827,2358,108,1,449.99,0.2
828,2359,25,2,499.99,0.2
828,2360,24,1,549.99,0.2
828,2361,55,2,2699.99,0.07
829,2362,103,1,551.99,0.2
829,2363,105,2,533.99,0.1
830,2364,85,2,329.99,0.2
830,2365,100,2,489.99,0.07
830,2366,96,2,349.99,0.2
831,2367,67,1,250.99,0.2
831,2368,11,1,1680.99,0.2
831,2369,68,1,449.99,0.1
832,2370,54,1,3199.99,0.05
832,2371,45,1,869.99,0.2
832,2372,27,1,999.99,0.07
832,2373,16,2,599.99,0.1
833,2374,20,2,599.99,0.05
834,2375,54,1,3199.99,0.07
834,2376,21,1,269.99,0.05
834,2377,78,1,647.99,0.2
835,2378,65,2,346.99,0.07
835,2379,82,1,659.99,0.2
835,2380,2,1,749.99,0.05
836,2381,108,2,449.99,0.2
837,2382,51,1,6499.99,0.05
837,2383,97,1,349.99,0.1
837,2384,87,2,189.99,0.2
838,2385,28,1,2499.99,0.1
838,2386,10,1,1549,0.1
838,2387,100,2,489.99,0.05
838,2388,65,2,346.99,0.07
839,2389,55,1,2699.99,0.07
839,2390,85,1,329.99,0.1
839,2391,58,2,4999.99,0.05
840,2392,27,1,999.99,0.07
840,2393,43,1,5299.99,0.07
840,2394,106,2,449.99,0.2
841,2395,22,2,269.99,0.1
841,2396,9,1,2999.99,0.2
841,2397,11,1,1680.99,0.2
841,2398,90,2,209.99,0.07
841,2399,100,1,489.99,0.1
842,2400,81,2,1099.99,0.07
842,2401,42,1,2299.99,0.1
843,2402,72,1,619.99,0.1
843,2403,75,2,599.99,0.1
843,2404,81,1,1099.99,0.1
843,2405,23,2,299.99,0.07
844,2406,79,2,402.99,0.07
844,2407,12,1,549.99,0.1
844,2408,83,2,149.99,0.2
844,2409,48,1,1499.99,0.2
844,2410,63,2,3499.99,0.05
845,2411,16,2,599.99,0.2
845,2412,75,1,599.99,0.2
845,2413,26,2,599.99,0.05
845,2414,73,2,749.99,0.2
845,2415,88,1,189.99,0.05
846,2416,46,2,1409.99,0.05
846,2417,47,1,5299.99,0.07
846,2418,71,1,416.99,0.1
846,2419,72,2,619.99,0.05
846,2420,103,2,551.99,0.07
847,2421,61,2,4999.99,0.05
848,2422,93,1,209.99,0.07
848,2423,100,2,489.99,0.2
848,2424,88,2,189.99,0.2
848,2425,41,2,1469.99,0.07
849,2426,109,1,416.99,0.2
850,2427,101,2,339.99,0.07
850,2428,5,2,1320.99,0.07
850,2429,37,1,379.99,0.07
851,2430,30,1,999.99,0.2
851,2431,93,1,209.99,0.05
852,2432,46,2,1409.99,0.07
853,2433,99,1,299.99,0.05
853,2434,58,2,4999.99,0.2
853,2435,42,2,2299.99,0.2
853,2436,45,1,869.99,0.2
853,2437,6,1,469.99,0.05
854,2438,87,1,189.99,0.1
855,2439,18,1,449,0.1
855,2440,93,2,209.99,0.2
855,2441,89,1,209.99,0.2
856,2442,38,2,549.99,0.05
857,2443,29,1,999.99,0.2
858,2444,45,2,869.99,0.2
858,2445,5,1,1320.99,0.2
858,2446,14,1,269.99,0.07
858,2447,73,2,749.99,0.07
859,2448,38,2,549.99,0.07
859,2449,13,1,269.99,0.1
859,2450,14,2,269.99,0.1
859,2451,71,2,416.99,0.1
859,2452,36,2,832.99,0.1
860,2453,6,1,469.99,0.05
860,2454,24,2,549.99,0.2
860,2455,25,1,499.99,0.2
860,2456,58,2,4999.99,0.07
860,2457,95,2,299.99,0.05
861,2458,14,2,269.99,0.07
861,2459,62,1,3499.99,0.2
862,2460,85,1,329.99,0.05
862,2461,99,1,299.99,0.2
862,2462,49,2,3499.99,0.07
863,2463,93,2,209.99,0.1
864,2464,37,1,379.99,0.1
864,2465,65,2,346.99,0.05
864,2466,13,1,269.99,0.2
865,2467,109,2,416.99,0.1
865,2468,34,1,469.99,0.05
866,2469,88,1,189.99,0.2
866,2470,67,2,250.99,0.07
866,2471,80,1,761.99,0.07
866,2472,13,2,269.99,0.07
867,2473,101,1,339.99,0.05
868,2474,46,1,1409.99,0.07
869,2475,7,1,3999.99,0.2
869,2476,106,2,449.99,0.05
869,2477,33,1,469.99,0.05
869,2478,55,2,2699.99,0.05
869,2479,65,2,346.99,0.2
870,2480,63,1,3499.99,0.07
871,2481,106,1,449.99,0.2
871,2482,38,1,549.99,0.1
871,2483,30,2,999.99,0.2
871,2484,107,2,416.99,0.05
872,2485,62,2,3499.99,0.07
872,2486,53,1,749.99,0.1
873,2487,32,2,469.99,0.1
874,2488,56,1,5499.99,0.05
874,2489,27,2,999.99,0.05
874,2490,73,1,749.99,0.1
874,2491,77,2,799.99,0.07
875,2492,5,2,1320.99,0.1
875,2493,15,2,529.99,0.05
875,2494,14,1,269.99,0.07
875,2495,111,1,470.99,0.2
876,2496,17,2,429,0.2
876,2497,66,2,250.99,0.2
876,2498,96,1,349.99,0.07
876,2499,107,2,416.99,0.05
877,2500,73,1,749.99,0.07
877,2501,103,1,551.99,0.1
878,2502,103,1,551.99,0.2
878,2503,13,1,269.99,0.1
878,2504,6,2,469.99,0.2
878,2505,18,2,449,0.05
879,2506,100,2,489.99,0.2
879,2507,2,2,749.99,0.07
879,2508,83,2,149.99,0.2
879,2509,82,1,659.99,0.07
880,2510,28,2,2499.99,0.2
880,2511,95,1,299.99,0.1
880,2512,5,1,1320.99,0.07
880,2513,26,1,599.99,0.1
880,2514,66,1,250.99,0.2
